OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,Shape__Area,Shape__Length
37164,1997,CA,USF,PNF,RUSH,00000000,7/28/1997 12:00:00 AM,7/28/1997 12:00:00 AM,1,8,1,2.158541,,,,,00000071,1990,14928.90625,660.466524136969
37165,1997,CA,USF,SNF,FULLER,00000000,5/17/1997 12:00:00 AM,5/31/1997 12:00:00 AM,1,8,1,11.01649,,,,,00000011,1990,70778.5703125,1176.11618071339
37166,1997,CA,USF,SNF,HELLS,00000000,5/17/1997 12:00:00 AM,5/22/1997 12:00:00 AM,9,8,1,17.99587,,,,,00000012,1990,115605.16015625,1418.53025033793
37167,1998,CA,USF,INF,TOM,00000000,8/30/1998 12:00:00 AM,9/10/1998 12:00:00 AM,9,8,1,3411.581,,,,,00000041,1990,21870780.3203125,32931.1959853369
37168,1998,CA,USF,SNF,ROUGH,00000000,10/20/1998 12:00:00 AM,10/22/1998 12:00:00 AM,4,8,1,896.8691,,,,,00000091,1990,5681463.21875,11240.2975399211
37169,1998,CA,USF,SQF,COFFEE,00000000,7/24/1998 12:00:00 AM,7/25/1998 12:00:00 AM,9,8,1,8.89765,,,,,00000023,1990,55345.0625,933.317438679326
37170,1998,CA,USF,SQF,MANTER,00000000,7/19/1998 12:00:00 AM,7/21/1998 12:00:00 AM,9,8,1,11.46984,,,,,00000015,1990,70785.12890625,1181.76153227283
37171,1984,CA,USF,PNF, ,00000000,8/19/1984 12:00:00 AM,8/20/1984 12:00:00 AM,9,8,1,67.96204,,,,,00000109,1980,469521.55859375,4362.82005502994
37172,1984,CA,USF,PNF, ,00000000,6/23/1984 12:00:00 AM,6/24/1984 12:00:00 AM,1,8,1,13.63573,,,,,00000029,1980,94138.328125,1390.34912421739
37173,1984,CA,USF,PNF, ,00000000,5/29/1984 12:00:00 AM,5/31/1984 12:00:00 AM,7,8,1,108.1415,,,,,00000017,1980,743953.70703125,3839.57926728624
37174,1984,CA,USF,PNF, ,00000000,8/26/1984 12:00:00 AM,8/28/1984 12:00:00 AM,1,8,1,71.07822,,,,,00000134,1980,487963.14453125,3275.0337257954
37175,1984,CA,USF,PNF,SECOND,00000000,8/21/1984 12:00:00 AM,8/22/1984 12:00:00 AM,1,8,1,1130.298,,,,,00000114,1980,7811677.70703125,13932.9188922308
37176,1984,CA,USF,PNF, ,00000000,5/29/1984 12:00:00 AM,5/30/1984 12:00:00 AM,7,8,1,21.79681,,,,,00000018,1980,150461.91015625,1716.96164916947
37177,1984,CA,USF,PNF, ,00000000,6/26/1984 12:00:00 AM,6/26/1984 12:00:00 AM,9,8,1,17.48652,,,,,00000032,1980,121082.1640625,1421.02218124093
37178,1984,CA,USF,PNF, ,00000000,7/18/1984 12:00:00 AM,7/18/1984 12:00:00 AM,1,8,1,24.76828,,,,,00000084,1980,171353.7265625,2049.45723010834
37179,1985,CA,USF,SQF,ADELAIDE,00000000,5/3/1985 12:00:00 AM,5/4/1985 12:00:00 AM,7,8,1,1142.09,,,,,00000002,1980,6978959.23046875,12938.5788395697
37180,1985,CA,USF,SQF,OAT,00000000,7/12/1985 12:00:00 AM,7/19/1985 12:00:00 AM,8,8,1,1089.462,,,,,00000035,1980,6752595.00390625,12453.7331489294
37181,1985,CA,USF,MDF,FLEENER,00000000,6/23/1985 12:00:00 AM,6/23/1985 12:00:00 AM,1,8,1,44.12069,,,,,00000018,1980,321303.3671875,2945.58384079874
37182,1996,CA,USF,PNF,CATEYES,00000000,5/2/1996 12:00:00 AM,5/4/1996 12:00:00 AM,5,8,1,96.29825,,,,,00000008,1990,670296.703125,3621.27639941779
37183,1996,CA,USF,PNF,COOKS,00000000,8/9/1996 12:00:00 AM,8/15/1996 12:00:00 AM,2,8,1,1138.039,,,,,00000093,1990,7902203.828125,17342.084915287
37184,1996,CA,USF,PNF,KUSS,00000000,8/26/1996 12:00:00 AM,8/28/1996 12:00:00 AM,1,8,1,18.22527,,,,,00000217,1990,126099.25390625,1359.05472645714
37185,1996,CA,USF,PNF,TOWER,00000000,8/25/1996 12:00:00 AM,8/30/1996 12:00:00 AM,1,8,1,47.45394,,,,,00000211,1990,327437.22265625,3645.62387782694
37186,1996,CA,USF,PNF,MADDALENA,00000000,7/25/1996 12:00:00 AM,7/30/1996 12:00:00 AM,2,8,1,3975.428,,,,,00000086,1990,27325577.453125,23754.660634263
37187,1996,CA,USF,PNF,GREENE,00000000,8/24/1996 12:00:00 AM,8/24/1996 12:00:00 AM,1,8,1,23.44243,,,,,00000164,1990,160997.109375,1819.89821804514
37188,1996,CA,USF,PNF,STAG,00000000,8/12/1996 12:00:00 AM,8/13/1996 12:00:00 AM,1,8,1,19.27481,,,,,00000096,1990,132263.953125,1489.17704766664
37189,1996,CA,USF,MDF,DALTON 2,00000000,8/26/1996 12:00:00 AM,9/2/1996 12:00:00 AM,1,8,1,237.9853,,,,,00000104,1990,1729503.65234375,8926.62847269795
37190,1996,CA,USF,MDF,HORSE,00000000,8/10/1996 12:00:00 AM,8/13/1996 12:00:00 AM,1,8,1,2764.002,,,,,00000044,1990,20208269.4179688,23007.6220246869
37191,1996,CA,USF,MDF,SAND,00000000,7/29/1996 12:00:00 AM,7/29/1996 12:00:00 AM,1,8,1,10.08373,,,,,00000034,1990,73225.5,1556.34768414042
37192,1996,CA,USF,MDF,YOUNG,00000000,8/26/1996 12:00:00 AM,9/2/1996 12:00:00 AM,1,8,1,6.948658,,,,,00000105,1990,50443.9609375,961.390315732683
37193,1996,CA,USF,MDF,LAKE,00000000,8/26/1996 12:00:00 AM,9/2/1996 12:00:00 AM,1,8,1,237.144,,,,,00000114,1990,1721358.40234375,6688.98925135975
37194,1996,CA,USF,MDF,SUGAR,00000000,10/10/1996 12:00:00 AM,10/10/1996 12:00:00 AM,9,8,1,4.866088,,,,,00000132,1990,35504.5234375,825.591176212014
37195,1987,CA,USF,SNF,HITES,00000000,2/7/1987 12:00:00 AM,2/7/1987 12:00:00 AM,5,8,1,13.89355,,,,,00000002,1980,89107.84765625,1148.019419324
37196,1987,CA,USF,SNF,CORBETT,00000000,7/26/1987 12:00:00 AM,7/26/1987 12:00:00 AM,1,8,1,21.94322,,,,,00000142,1980,140575.80859375,1426.30555951385
37197,1987,CA,USF,SNF,MORMON,00000000,8/30/1987 12:00:00 AM,9/1/1987 12:00:00 AM,1,8,1,26.97684,,,,,00000196,1980,172522.37890625,2018.00028967255
37198,1987,CA,USF,INF, ,00000000,8/30/1987 12:00:00 AM,9/2/1987 12:00:00 AM,1,8,1,179.0973,,,,,00000088,1980,1162843.7734375,4414.14051657943
37199,1987,CA,USF,INF, ,00000000,8/22/1987 12:00:00 AM,8/25/1987 12:00:00 AM,9,8,1,436.3795,,,,,00000067,1980,2822914.6640625,7744.30565535118
37200,1987,CA,USF,INF,LAUREL,00000000,8/30/1987 12:00:00 AM,9/4/1987 12:00:00 AM,7,8,1,1018.144,,,,,00000089,1980,6577393.8984375,12260.1056694184
37201,1987,CA,USF,LNF, ,00000000,8/31/1987 12:00:00 AM,9/7/1987 12:00:00 AM,1,8,1,186.0189,,,,,00000114,1980,1312376.41796875,5237.51570306167
37202,1987,CA,USF,LNF,BOUNDARY,00000000,8/12/1987 12:00:00 AM,8/13/1987 12:00:00 AM,5,8,1,119.1893,,,,,00000073,1980,843696.1484375,5267.12376469831
37203,1987,CA,USF,MNF,CARDENAS,00000000,9/1/1987 12:00:00 AM,9/9/1987 12:00:00 AM,1,8,1,223.3738,,,,,00000044,1980,1541003.33203125,4853.59775256836
37204,1987,CA,USF,MNF,HAYDON,00000000,8/31/1987 12:00:00 AM,9/3/1987 12:00:00 AM,1,8,1,7.459641,,,,,00000069,1980,51007.90234375,908.276947482902
37205,1987,CA,USF,MNF,HALL,00000000,8/31/1987 12:00:00 AM,10/22/1987 12:00:00 AM,1,8,1,81.95542,,,,,00000049,1980,558645.4765625,2795.29482469299
37206,1987,CA,USF,SQF, ,00000000,8/30/1987 12:00:00 AM,9/4/1987 12:00:00 AM,1,8,1,25.08731,,,,,00000197,1980,156379.57421875,1524.60980640954
37207,1987,CA,USF,SQF, ,00000000,8/9/1987 12:00:00 AM,8/9/1987 12:00:00 AM,2,8,1,9.366981,,,,,00000170,1980,58344.44140625,967.979987189444
37208,1987,CA,USF,SQF, ,00000000,8/30/1987 12:00:00 AM,9/6/1987 12:00:00 AM,1,8,1,14.99379,,,,,00000187,1980,93061.45703125,1238.18064035167
37209,1987,CA,USF,SQF, ,00000000,8/31/1987 12:00:00 AM,9/1/1987 12:00:00 AM,1,8,1,53.99247,,,,,00000199,1980,334596.28125,2178.38955048699
37210,1987,CA,USF,SQF, ,00000000,8/30/1987 12:00:00 AM,9/1/1987 12:00:00 AM,1,8,1,8.083467,,,,,00000229,1980,49897.56640625,970.717055011863
37211,1987,CA,USF,SQF,FAY,00000000,8/30/1987 12:00:00 AM,9/5/1987 12:00:00 AM,1,8,1,12153.3,,,,,00000190,1980,74843162.03125,63001.4887698828
37212,1987,CA,USF,SQF, ,00000000,6/24/1987 12:00:00 AM,6/25/1987 12:00:00 AM,2,8,1,46.71891,,,,,00000066,1980,287255.05859375,2515.01306795933
37213,1987,CA,USF,SQF, ,00000000,6/10/1987 12:00:00 AM,6/11/1987 12:00:00 AM,7,8,1,561.7554,,,,,00000050,1980,3435273.94140625,11088.2613503568
37214,1997,CA,USF,ENF,LAWYER 2,00000000,10/24/1997 12:00:00 AM,10/25/1997 12:00:00 AM,5,8,1,11.10678,,,,,00000078,1990,74555.28515625,1340.27610108049
37215,1997,CA,USF,ENF,SKY PILOT,00000000,10/9/1997 12:00:00 AM,10/19/1997 12:00:00 AM,5,8,1,13.30804,,,,,00000076,1990,88778.56640625,1282.51636925985
37216,1997,CA,USF,SQF,COFFEE,00000000,9/24/1997 12:00:00 AM,9/27/1997 12:00:00 AM,9,8,1,2424.635,,,,,00000111,1990,15084479.90625,23942.9614886006
37217,1987,CA,USF,SRF,LILLY PAD TEN,00000000,4/24/1987 12:00:00 AM,4/25/1987 12:00:00 AM,9,8,1,3.982959,,,,,00000001,1980,28608.70703125,600.354227389718
37218,1987,CA,USF,SRF,SWIM,00000000,8/30/1987 12:00:00 AM,8/31/1987 12:00:00 AM,1,8,1,3.983359,,,,,00000045,1980,27656.82421875,590.282057659151
37219,1987,CA,USF,SRF,BLAKE,00000000,8/30/1987 12:00:00 AM,9/5/1987 12:00:00 AM,1,8,1,3178.703,,,,,00000047,1980,22332880.9609375,19916.2313500253
37220,1987,CA,USF,SRF,TRAVIS,00000000,8/31/1987 12:00:00 AM,9/6/1987 12:00:00 AM,1,8,1,11041.88,,TRAVIS COMPLEX,,,00000050,1980,76448198.6796875,50049.3566443362
37221,1987,CA,USF,KNF,HOTELLING,00000000,8/30/1987 12:00:00 AM,10/17/1987 12:00:00 AM,1,8,1,16646.89,,,,,00000224,1980,119075724.085938,75167.7077329726
37222,1987,CA,USF,KNF,NIELON,00000000,8/30/1987 12:00:00 AM,9/21/1987 12:00:00 AM,1,8,1,1467.574,,,,,00000284,1980,10548456.34375,15198.6051706639
37223,1988,CA,USF,ANF, ,00000000,10/15/1988 12:00:00 AM,10/17/1988 12:00:00 AM,8,8,1,35.49719,,,,,00000212,1980,210725.203125,1994.46001266182
37224,1988,CA,USF,ENF,BEAR,00000000,12/14/1988 12:00:00 AM,12/19/1988 12:00:00 AM,5,8,1,582.4282,,,,,00000156,1980,3866634.5703125,31655.1055890021
37225,1988,CA,USF,ENF, ,00000000,8/28/1988 12:00:00 AM,8/28/1988 12:00:00 AM,1,8,1,11.05567,,,,,00000093,1980,73761.4609375,979.119011351911
37226,1988,CA,USF,ENF, ,00000000,12/6/1988 12:00:00 AM,12/15/1988 12:00:00 AM,5,8,1,29.22227,,,,,00000160,1980,196092.38671875,1684.73239487004
37227,1988,CA,USF,SHF, ,00000000,8/31/1988 12:00:00 AM,9/3/1988 12:00:00 AM,9,8,1,701.5712,,,,,00000203,1980,4955549.2421875,10189.9486970646
37228,1988,CA,USF,PNF, ,00000000,5/10/1988 12:00:00 AM,5/16/1988 12:00:00 AM,5,8,1,6.247367,,,,,00000018,1980,43419.43359375,796.071620941949
37229,1988,CA,USF,PNF, ,00000000,8/9/1988 12:00:00 AM,8/13/1988 12:00:00 AM,1,8,1,62.812,,,,,00000234,1980,434295.5703125,2704.53161019907
37230,1988,CA,USF,PNF, ,00000000,7/21/1988 12:00:00 AM,7/23/1988 12:00:00 AM,1,8,1,27.75292,,,,,00000182,1980,191492.59765625,1990.59076025291
37231,1988,CA,USF,PNF, ,00000000,8/29/1988 12:00:00 AM,9/1/1988 12:00:00 AM,1,8,1,527.9257,,,,,00000282,1980,3623564.76953125,9796.45200624359
37232,1988,CA,USF,PNF, ,00000000,9/10/1988 12:00:00 AM,9/10/1988 12:00:00 AM,3,8,1,22.68128,,,,,00000320,1980,155584.33203125,1660.35668159638
37233,1988,CA,USF,PNF, ,00000000,3/27/1988 12:00:00 AM,3/30/1988 12:00:00 AM,5,8,1,71.44357,,,,,00000005,1980,490014.9921875,2939.81151940825
37234,1988,CA,USF,PNF, ,00000000,6/24/1988 12:00:00 AM,6/29/1988 12:00:00 AM,1,8,1,18.6369,,,,,00000161,1980,128251.4609375,1502.66950532056
37235,1988,CA,USF,PNF, ,00000000,10/11/1988 12:00:00 AM,10/18/1988 12:00:00 AM,1,8,1,31.20928,,,,,00000365,1980,214590.5546875,2014.21787997456
37236,1988,CA,USF,PNF, ,00000000,8/10/1988 12:00:00 AM,8/10/1988 12:00:00 AM,1,8,1,18.01322,,,,,00000247,1980,123788.921875,1558.97323892129
37237,1988,CA,USF,SNF,MAGNESS,00000000,2/16/1988 12:00:00 AM,2/17/1988 12:00:00 AM,5,8,1,27.74999,,,,,00000001,1980,178446.3125,1665.80135133767
37238,1988,CA,USF,SNF,LAKE,00000000,6/25/1988 12:00:00 AM,9/30/1988 12:00:00 AM,1,8,1,250.3342,,,,,00000037,1980,1603120.4140625,4846.53186837029
37239,1988,CA,USF,SNF,RIDGE,00000000,7/23/1988 12:00:00 AM,9/30/1988 12:00:00 AM,1,8,1,63.38392,,,,,00000140,1980,409071.796875,3159.63516131936
37240,1988,CA,USF,SNF,HUEY,00000000,7/23/1988 12:00:00 AM,7/30/1988 12:00:00 AM,1,8,1,13.28475,,,,,00000148,1980,85304.76171875,1110.10296938709
37241,1988,CA,USF,SNF,GRETCHEN,00000000,7/27/1988 12:00:00 AM,8/14/1988 12:00:00 AM,1,8,1,18.78285,,,,,00000172,1980,120716.27734375,1331.35829615249
37242,1988,CA,USF,SNF,DESK,00000000,7/27/1988 12:00:00 AM,8/25/1988 12:00:00 AM,1,8,1,122.3106,,,,,00000183,1980,785105.90234375,3187.94853339547
37243,1988,CA,USF,SNF,EL PORTAL,00000000,8/1/1988 12:00:00 AM,8/4/1988 12:00:00 AM,9,8,1,150.9127,,,,,00000187,1980,976383.3203125,5138.07432387481
37244,1988,CA,USF,SNF,FAWN,00000000,8/3/1988 12:00:00 AM,8/25/1988 12:00:00 AM,1,8,1,123.3767,,,,,00000191,1980,793530.59765625,3284.25984085298
37245,1988,CA,USF,SNF,GARNET,00000000,8/29/1988 12:00:00 AM,9/2/1988 12:00:00 AM,1,8,1,2244.904,,,,,00000248,1980,14223791.7539063,19638.8986170396
37246,1988,CA,USF,SQF, ,00000000,6/23/1988 12:00:00 AM,6/25/1988 12:00:00 AM,1,8,1,381.3596,,,,,00000050,1980,2346014.3359375,6129.83743417539
37247,1988,CA,USF,SQF,HAVILAH,00000000,8/11/1988 12:00:00 AM,8/14/1988 12:00:00 AM,3,8,1,1489.365,,,,,00000157,1980,9107883.87109375,16383.4026393196
37248,1988,CA,USF,SQF, ,00000000,7/21/1988 12:00:00 AM,7/22/1988 12:00:00 AM,1,8,1,977.0555,,,,,00000074,1980,5975084.765625,10753.3429993871
37249,1988,CA,USF,SQF, ,00000000,5/15/1988 12:00:00 AM,5/16/1988 12:00:00 AM,2,8,1,293.7556,,,,,00000017,1980,1794359.57421875,6020.56115274317
37250,1988,CA,USF,SQF, ,00000000,7/4/1988 12:00:00 AM,7/5/1988 12:00:00 AM,3,8,1,665.8233,,,,,00000061,1980,4071174.97265625,10431.666500898
37251,1988,CA,USF,SNF,OBELISK,00000000,7/24/1988 12:00:00 AM,10/31/1988 12:00:00 AM,1,8,1,5420.904,,,,,00000124,1980,34347955.6484375,30446.819536917
37252,1988,CA,USF,STF,BOARDS,00000000,7/4/1988 12:00:00 AM,7/5/1988 12:00:00 AM,4,8,1,26.7305,,,,,00000122,1980,175816.71875,1914.93603662467
37253,1989,CA,USF,SRF,OLSEN,00000000,12/21/1989 12:00:00 AM,12/21/1989 12:00:00 AM,5,8,1,4.978857,,,,,00000032,1980,34811.22265625,662.243857220183
37254,1989,CA,USF,SRF,CONSKY,00000000,10/20/1989 12:00:00 AM,10/20/1989 12:00:00 AM,5,8,1,34.29976,,,,,00000030,1980,238799.91015625,2159.49041081553
37255,1990,CA,USF,ENF, ,00000000,4/30/1990 12:00:00 AM,4/30/1990 12:00:00 AM,5,8,1,7.983706,,,,,00000003,1990,53335.1328125,832.582518235784
37256,1990,CA,USF,SHF,BOW,00000000,8/8/1990 12:00:00 AM,8/14/1990 12:00:00 AM,1,8,1,550.6905,,,,,00000246,1990,3890629.5,9790.13641123033
37257,1990,CA,USF,PNF, ,00000000,8/6/1990 12:00:00 AM,8/8/1990 12:00:00 AM,1,8,1,19.91926,,,,,00000094,1990,138406.8671875,1535.36991350388
37258,1990,CA,USF,PNF, ,00000000,8/6/1990 12:00:00 AM,8/7/1990 12:00:00 AM,1,8,1,8.838094,,,,,00000083,1990,61264.578125,1016.6691568661
37259,1990,CA,USF,PNF,WALKER,00000000,8/6/1990 12:00:00 AM,8/8/1990 12:00:00 AM,1,8,1,1495.734,,,,,00000079,1990,10322415.8320313,17141.1985367729
37260,1990,CA,USF,PNF,GREENHORN,00000000,6/29/1990 12:00:00 AM,7/3/1990 12:00:00 AM,8,8,1,496.7889,,,,,00000023,1990,3421960.0390625,10195.2188883399
37261,1990,CA,USF,PNF,HARTMAN,00000000,11/13/1990 12:00:00 AM,11/14/1990 12:00:00 AM,5,8,1,45.49623,,,,,00000205,1990,311820.95703125,2444.69030750746
37262,1990,CA,USF,PNF,WILDCAT,00000000,11/10/1990 12:00:00 AM,11/12/1990 12:00:00 AM,3,8,1,25.29145,,,,,00000203,1990,173741.34765625,1686.02185479457
37263,1990,CA,USF,SNF,DEVILS,00000000,5/3/1990 12:00:00 AM,5/5/1990 12:00:00 AM,5,8,1,63.56185,,,,,00000009,1990,410954.17578125,2493.41609994577
37264,1990,CA,USF,SNF,KIRCH,00000000,7/20/1990 12:00:00 AM,7/24/1990 12:00:00 AM,9,8,1,3746.265,,,,,00000099,1990,23751796.2265625,28649.4814134469
37265,1990,CA,USF,SNF,LILLY,00000000,8/5/1990 12:00:00 AM,8/15/1990 12:00:00 AM,4,8,1,100.7254,,,,,00000121,1990,649300.90625,3475.38744662774
37266,1990,CA,USF,SNF,TWIN 2,00000000,10/13/1990 12:00:00 AM,12/31/1990 12:00:00 AM,1,8,1,13.5423,,,,,00000284,1990,87403.73046875,1086.04796117238
37267,1990,CA,USF,SNF,GIBBS,00000000,11/6/1990 12:00:00 AM,11/7/1990 12:00:00 AM,9,8,1,20.71405,,,,,00000296,1990,131732.2109375,1380.73578741411
37268,1990,CA,USF,SNF,FORGOTTEN,00000000,12/9/1990 12:00:00 AM,12/10/1990 12:00:00 AM,5,8,1,6.878623,,,,,00000306,1990,43987.2890625,821.961968756728
37269,1990,CA,USF,LNF, ,00000000,9/11/1990 12:00:00 AM,9/13/1990 12:00:00 AM,3,8,1,530.3874,,,,,00000109,1990,3754460.46875,8486.80266818172
37270,1990,CA,USF,SQF,UPPER,00000000,7/13/1990 12:00:00 AM,7/14/1990 12:00:00 AM,9,8,1,352.6644,,,,,00000048,1990,2156966.5703125,7060.18383943187
37271,1990,CA,USF,MDF,LONG,00000000,4/6/1990 12:00:00 AM,4/10/1990 12:00:00 AM,1,8,1,7.150823,,,,,00000004,1990,51532.4609375,927.784855886396
37272,1990,CA,USF,KNF,BUTTE,00000000,6/17/1990 12:00:00 AM,6/21/1990 12:00:00 AM,1,8,1,72.22158,,,,,00000020,1990,524689.40625,3415.1529308877
37273,1990,CA,USF,KNF,FIVE POINTS,00000000,10/25/1990 12:00:00 AM,10/29/1990 12:00:00 AM,5,8,1,35.0346,,,,,00000199,1990,253523.53515625,1929.3716232559
37274,1991,CA,USF,ENF, ,00000000,1/20/1991 12:00:00 AM,1/21/1991 12:00:00 AM,5,8,1,17.50286,,,,,00000003,1990,117118.078125,1233.76451243293
37275,1991,CA,USF,ENF, ,00000000,4/19/1991 12:00:00 AM,4/29/1991 12:00:00 AM,1,8,1,153.9712,,,,,00000012,1990,1018314.015625,3637.95959322738
37276,1991,CA,USF,SHF,ROCK,00000000,9/18/1991 12:00:00 AM,9/22/1991 12:00:00 AM,9,8,1,1109.354,,,,,00000237,1990,7773318.16015625,13165.1234283776
37277,1991,CA,USF,SHF, ,00000000,9/26/1991 12:00:00 AM,10/5/1991 12:00:00 AM,1,8,1,433.1463,,,,,00000253,1990,3069409.9609375,8613.80622216741
37278,1992,CA,USF,ENF,SALT,00000000,2/3/1992 12:00:00 AM,2/4/1992 12:00:00 AM,9,8,1,52.83677,,,,,00000001,1990,349444.3671875,2131.12400974264
37279,1999,CA,USF,ANF,BRIDGE,00000000,8/29/1999 12:00:00 AM,9/7/1999 12:00:00 AM,7,8,1,7233.531,,,,,00000224,1990,42939673.65625,46245.2299186623
37280,1999,CA,USF,ANF,FRANKISH,00000000,10/22/1999 12:00:00 AM,10/23/1999 12:00:00 AM,7,8,1,51.0591,,,,,00000266,1990,302549.11328125,2561.17100292066
37281,1991,CA,USF,PNF,SCALES 1,00000000,1/5/1991 12:00:00 AM,1/28/1991 12:00:00 AM,5,8,1,37.03901,,,,,00000001,1990,252568.0078125,1976.76171861643
37282,1991,CA,USF,MNF,BEAR,00000000,1/28/1991 12:00:00 AM,2/1/1991 12:00:00 AM,5,8,1,1082.121,,,,,00000005,1990,7387518.1953125,11338.6491339185
37283,1991,CA,USF,SQF,LONG,00000000,8/1/1991 12:00:00 AM,,1,8,1,106.4852,,,,,00000076,1990,657748.6953125,5050.16339989173
37284,1991,CA,USF,SQF,LINE-GIBBON,00000000,7/23/1991 12:00:00 AM,7/23/1991 12:00:00 AM,7,8,1,18.57755,,,,,00000033,1990,115185.0234375,2404.05130838851
37285,1991,CA,USF,SHF,SQUAW,00000000,7/31/1991 12:00:00 AM,8/2/1991 12:00:00 AM,3,8,1,157.8692,,,,,00000167,1990,1127695.16796875,4568.9975618884
37286,1991,CA,USF,SRF,LAKE,00000000,10/6/1991 12:00:00 AM,10/6/1991 12:00:00 AM,7,8,1,9.957878,,,,,00000069,1990,69347.32421875,934.70213189646
37287,1992,CA,USF,SQF,PEPPERMINT,00000000,5/4/1992 12:00:00 AM,5/5/1992 12:00:00 AM,1,8,1,6.282233,,,,,00000005,1990,38988.94140625,756.670628310772
37288,1992,CA,USF,SQF, ,00000000,6/21/1992 12:00:00 AM,6/22/1992 12:00:00 AM,7,8,1,3.526207,,,,,00000056,1990,21864.9921875,633.466227634786
37289,1992,CA,USF,SQF,PONDEROSA,00000000,5/14/1992 12:00:00 AM,5/14/1992 12:00:00 AM,7,8,1,33.94648,,,,,00000017,1990,208425.2265625,1996.86141629658
37290,1992,CA,USF,SQF,CALLBOX,00000000,5/24/1992 12:00:00 AM,5/24/1992 12:00:00 AM,4,8,1,1231.516,,,,,00000020,1990,7548918.140625,14333.1991075758
37291,1992,CA,USF,SQF,RODEO,00000000,6/27/1992 12:00:00 AM,,7,8,1,13.08848,,,,,00000068,1990,81160.9453125,1137.81586140915
37292,1992,CA,USF,SRF,GIST,00000000,8/20/1992 12:00:00 AM,8/21/1992 12:00:00 AM,7,8,1,19.91495,,,,,00000076,1990,142453.015625,1339.65867691635
37293,1992,CA,USF,SRF,PECWAN,00000000,8/21/1992 12:00:00 AM,8/21/1992 12:00:00 AM,7,8,1,19.91469,,,,,00000078,1990,142839.296875,1341.47380286266
37294,1992,CA,USF,SRF,CAPPELL,00000000,9/4/1992 12:00:00 AM,9/4/1992 12:00:00 AM,7,8,1,3.98291,,,,,00000097,1990,28568.8046875,599.93646075425
37295,1924,CA,USF,TNF, ,00000000,,,14,8,1,114.0371, ,,,,00000023,,765931.265625,4113.68464660597
37296,1941,CA,USF,TNF, ,00000000,,,14,8,1,9.65769, ,,,,00000001,,65902.953125,961.118872696586
37297,1944,CA,USF,TNF, ,00000000,,,9,8,1,60.7736, ,,,,00000003,,410867.8671875,2652.58293361257
37298,1939,CA,USF,TNF, ,00000000,,,14,8,1,523.3518, ,,,,00000003,,3518713.6171875,8645.53612670728
37299,1924,CA,USF,KNF, ,00000000,,,14,,1,676.431,,,,,00000461,,4855728.31640625,11021.1953839986
37300,2006,CA,CDF,LNU,ATLAS,00008290,10/25/2006 12:00:00 AM,10/26/2006 12:00:00 AM,2,1,1,71.22916,DURING NORTH WINDS,,,,00000568,2000,469592.40625,3577.34874055662
37301,2006,CA,CDF,LNU,WAKEFIELD,00004232,6/28/2006 12:00:00 AM,6/28/2006 12:00:00 AM,11,2,1,66.28175,OFF OF HIDDEN SPRINGS IN GORDON VALLEY,,,,00000204,2000,436697.2890625,3359.88348529002
37302,2006,CA,CDF,LNU,HOMESTAKE 2,00004305,6/29/2006 12:00:00 AM,6/29/2006 12:00:00 AM,14,7,1,124.2512,GUENOC RANCH,,,,00000208,2000,828127.890625,3829.56197341315
37303,2006,CA,CDF,LNU,SKY VALLEY,00004364,6/30/2006 12:00:00 AM,7/1/2006 12:00:00 AM,7,6,1,226.2298,OFF LAKE HERMAN,,,,00000213,2000,1481117.9921875,4831.49292396089
37304,2006,CA,LRA,LNU,FAIRFIELD,00004514,7/4/2006 12:00:00 AM,7/4/2006 12:00:00 AM,9,6,1,55.48043,FIREWORKS FIRE IN CITY OF FAIRFIEDL OPEN SPACE,,,,00000232,2000,365088.875,2319.20151144697
37305,2006,CA,CDF,LNU,128,00004602,7/7/2006 12:00:00 AM,7/7/2006 12:00:00 AM,14,6,1,57.19833,,,,,00000244,2000,377869.73828125,2570.34369529163
37306,2006,CA,CDF,LNU,SPRING,00004653,7/8/2006 12:00:00 AM,7/9/2006 12:00:00 AM,10,6,1,274.1234,,,,,00000251,2000,1837444.06640625,5523.719588491
37307,2006,CA,CDF,LNU,MURPHY,00005398,7/26/2006 12:00:00 AM,7/26/2006 12:00:00 AM,10,2,1,125.3033,,,,,00000324,2000,837762.27734375,4413.40918231756
37308,2006,CA,CDF,LNU,SQUIRREL,00005433,7/27/2006 12:00:00 AM,7/27/2006 12:00:00 AM,11,2,1,59.12315,FIRE IN THE GEYSERS STARTED BY SQUIRREL,,,,00000328,2000,394589.953125,3386.42826641778
37309,2006,CA,CDF,LNU,RUMSEY,00005563,7/30/2006 12:00:00 AM,7/30/2006 12:00:00 AM,7,2,1,80.94897,,,,,00000347,2000,541786.015625,3132.91787042772
37310,2006,CA,CDF,LNU,HIGHLAND,00005591,7/31/2006 12:00:00 AM,8/1/2006 12:00:00 AM,14,2,1,198.0023,OFF OF HIGHLAND SPRINGS IN LAKE CO.,,,,00000354,2000,1325961.63671875,5333.65022243088
